PRODUCT_NAME,ADDITIVES_EN,ADDITIVES_EN_encoded,ALCOHOL_100G,ALLERGENS,ALLERGENS_encoded,ALPHA_LINOLENIC_ACID_100G,CALCIUM_100G,CARBOHYDRATES_100G,CARBON_FOOTPRINT_100G,CARBON_FOOTPRINT_FROM_MEAT_OR_FISH_100G,CHOLESTEROL_100G,CREATOR,CREATOR_encoded,ECOSCORE_GRADE,ECOSCORE_GRADE_encoded,ECOSCORE_SCORE,ENERGY_100G,ENERGY_FROM_FAT_100G,ENERGY_KCAL_100G,ENERGY_KJ_100G,FAT_100G,FIBER_100G,FOOD_GROUPS_EN,FOOD_GROUPS_EN_encoded,FRUITS_VEGETABLES_NUTS_100G,FRUITS_VEGETABLES_NUTS_ESTIMATE_100G,FRUITS_VEGETABLES_NUTS_ESTIMATE_FROM_INGREDIENTS_100G,INGREDIENTS_TAGS,INGREDIENTS_TAGS_encoded,INGREDIENTS_TEXT,INGREDIENTS_TEXT_encoded,INSOLUBLE_FIBER_100G,IODINE_100G,IRON_100G,LACTOSE_100G,MAGNESIUM_100G,MALTODEXTRINS_100G,MONOUNSATURATED_FAT_100G,NUTRISCORE_GRADE,NUTRISCORE_GRADE_encoded,NUTRISCORE_SCORE,NUTRITION_SCORE_FR_100G,OMEGA_3_FAT_100G,OMEGA_6_FAT_100G,PANTOTHENIC_ACID_100G,PHOSPHORUS_100G,PHYLLOQUINONE_100G,POLYUNSATURATED_FAT_100G,POTASSIUM_100G,PROTEINS_100G,SALT_100G,SATURATED_FAT_100G,SODIUM_100G,STARCH_100G,SUCROSE_100G,SUGARS_100G,TRACES_EN,TRACES_EN_encoded,TRANS_FAT_100G,VITAMIN_A_100G,VITAMIN_B12_100G,VITAMIN_B1_100G,VITAMIN_B2_100G,VITAMIN_B6_100G,VITAMIN_B9_100G,VITAMIN_C_100G,VITAMIN_D_100G,VITAMIN_E_100G,VITAMIN_K_100G,VITAMIN_PP_100G,ZINC_100G
SOJA CUISINE BIO,"E322 - LECITHINS,E322I - LECITHIN,E407 - CARRAGEENAN,E415 - XANTHAN GUM",0.673202614379085,0.0,,0.0,0.0,0.0,0.004999999999999999,0.0,0.0,0.0,KILIWEB,0.4698795180722891,B,0.2857142857142857,0.6640625,0.12149224166391549,0.0,0.12154696132596685,0.0,0.17,0.0,,0.0,0.0,0.0,0.0,"EN:SOY-BASE,EN:LEGUME,EN:SOYA,EN:SOYA-BEAN,FR:HUILE-DE-TOURNESOL-SUCRE-DE-CANNE-EMULSIFIANT,EN:THICKENER,EN:E407,EN:SOYA-LECITHIN,EN:E322,EN:E322I,EN:E415",0.2690548780487805,"JUS DE SOJA* 82% (EAU-GRAINES DE SOJA* ORIGINE FRANCE 7,6%) - HUILE DE TOURNESOL-SUCRE DE CANNE-ÉMULSIFIANT: LÉCITHINE DE SOJA - ÉPAISSISSANTS: GOMME XANTHANE, CARRAGHÉNANES. INGREDIENTS ISSUS DE L'AGRICULTURE BIOLOGIQUE.",0.54822695035461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.6000000000000001,0.37209302325581395,0.37209302325581395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.00037037037037037035,0.03833333333333333,0.00037037037037037035,0.0,0.0,0.029166666666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BISCUITS SOJA & SAVEUR ORANGE,"E322 - LECITHINS,E322I - LECITHIN,E450 - DIPHOSPHATES,E450I - DISODIUM DIPHOSPHATE,E500 - SODIUM CARBONATES,E500II - SODIUM HYDROGEN CARBONATE,E503 - AMMONIUM CARBONATES,E503II - AMMONIUM HYDROGEN CARBONATE",0.6895424836601307,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAVIDGARD,0.22489959839357426,C,0.42857142857142855,0.4609375,0.0,0.0,0.0,0.0,0.0,0.0,"SUGARY SNACKS,BISCUITS AND CAKES",0.90625,0.0,0.0,0.083206106870229,"EN:CEREAL,EN:UNREFINED-CANE-SUGAR,EN:ADDED-SUGAR,EN:DISACCHARIDE,EN:SUGAR,EN:CANE-SUGAR,EN:UNREFINED-SUGAR,EN:WHEAT-GERM,EN:WHEAT,EN:COLZA-OIL,EN:OIL-AND-FAT,EN:VEGETABLE-OIL-AND-FAT,EN:RAPESEED-OIL,EN:SOYA-OIL,EN:VEGETABLE-OIL,FR:FLOCONS-D-ORANGE,EN:BUTTERFAT,EN:DAIRY,EN:FAT,EN:MILKFAT,EN:EMULSIFIER,EN:RAISING-AGENT,EN:E500II,EN:E500,EN:E503II,EN:E503,EN:SALT,EN:E530,EN:NATURAL-MANDARIN-ORANGE-FLAVOUR,EN:FLAVOURING,EN:NATURAL-FLAVOURING,EN:VITAMINS,EN:E375,EN:VITAMIN-E,EN:VITAMIN-B6,EN:E101,EN:THIAMIN,EN:FOLIC-ACID,EN:FOLATE,EN:WHOLE-POWDERED-EGG,EN:EGG,EN:WHOLE-EGG,EN:SKIMMED-MILK-POWDER,EN:MILK-POWDER,EN:WHEAT-FLOUR,EN:FLOUR,EN:CEREAL-FLOUR,FR:BILLETTES-DE-CEREALES,EN:ORANGE,EN:FRUIT,EN:CITRUS-FRUIT,EN:CORN-STARCH,EN:STARCH,EN:SUNFLOWER-LECITHIN,EN:E322,EN:E322I,EN:E450I,EN:E450,EN:RICE,EN:OAT,EN:RYE,EN:CORNMEAL,EN:CORN,EN:WHEY,EN:MALTED-BARLEY,EN:MALT",0.0350609756097561,"CÉRÉALES 53,5 % [FARINE DE BLÉ - BILLETTES DE CÉRÉALES (RIZ - AVOINE - FARINE DE BLÉ - SEIGLE - SEMOULE DE MAÏS - LACTOSÉRUM - MALT D'ORGE - SEL)] - SUCRE ROUX DE CANNE - GERME DE BLÉ 10,5 % · HUILE DE COLZA - SOJA 7,5 % - FLOCONS D'ORANGE 5 % (ORANGE 3,4 % - AMIDON DE MAIS - SUCRE) - BEURRE CONCENTRÉ - ÉMULSIFIANT : LÉCITHINE DE TOURNESOL - POUDRES À LEVER : DIPHOSPHATE DISODIQUE, CARBONATE ACIDE DE SODIUM, CARBONATE ACIDE D'AMMONIUM - SEL - OXYDE DE MAGNÉSIUM - ARÔME NATUREL DE MANDARINE - VITAMINES : PP, E, B6, B2, B1 ET B9 - ŒUF ENTIER EN POUDRE - LAIT ÉCRÉMÉ EN POUDRE - SUCRE.",0.2148936170212766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"NUTS,PEANUTS,SESAME SEEDS",0.9505494505494506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POUSSES DE SOJA,E300 - ASCORBIC ACID,0.5980392156862745,0.0,,0.0,0.0,0.0,0.004285714285714285,0.0,0.0,0.0,TACITE,0.9076305220883534,A,0.14285714285714285,0.6953125,0.01304060746120832,0.0,0.013121546961325966,0.0,0.003,0.03793103448275862,"CEREALS AND POTATOES,LEGUMES",0.21875,0.0,0.0,0.0,"EN:WATER,EN:ALCOHOL-VINEGAR,EN:VINEGAR,EN:SUGAR,EN:ADDED-SUGAR,EN:DISACCHARIDE,EN:SALT,EN:ANTIOXIDANT,EN:E300",0.5388719512195123,"(POUSSES DE SOJA), EAU, VINAIGRE D'ALCOOL, SUCRE, SEL, ANTIOXYDANT : ACIDE ASCORBIQUE.",0.0028368794326241137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,0.4,0.34883720930232553,0.34883720930232553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.013425925925925924,0.0016666666666666668,0.013425925925925924,0.0,0.0,0.029166666666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPÉCIALITÉ VÉGÉTAL À BASE DE SOJA NATURE,E440 - PECTINS,0.9477124183006537,0.0,"EN:MILK,EN:SOYBEANS",0.7582417582417583,0.0,0.0,0.0033928571428571428,0.0,0.0,0.0,KILIWEB,0.4698795180722891,B,0.2857142857142857,0.6640625,0.02756685374711126,0.0,0.027624309392265192,0.0,0.018000000000000002,0.0,"SUGARY SNACKS,SWEETS",0.96875,0.0,0.0,0.0,"EN:SOY-BASE,EN:LEGUME,EN:SOYA,EN:SOYA-BEAN,EN:RICE-STARCH,EN:STARCH,EN:GELLING-AGENT,EN:LACTIC-FERMENTS,EN:FERMENT,EN:MICROBIAL-CULTURE,EN:WATER,EN:E440A",0.21646341463414634,"JUS DE SOJA* (EAU, SOJA* DÉPELLICULÉ (ORIGINE : FRANCE) 10,6%), AMIDON DE RIZ, GÉLIFIANT : PECTINES, FERMENTS LACTIQUES. *INGRÉDIENTS ISSUS DE L'AGRICULTURE BIOLOGIQUE.",0.5411347517730497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,0.2,0.2558139534883721,0.2558139534883721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040624999999999994,0.000925925925925926,0.0033333333333333335,0.0009259259259259259,0.0,0.0,0.008333333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CROC SEITAN,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NUTRINET-SANTE,0.6706827309236947,UNKNOWN,1.0,0.046875,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VINAIGRETTE SÉSAME SOJA,,0.0,0.0,,0.0,0.0,0.0,0.004107142771993393,0.0,0.0,0.0,KILIWEB,0.4698795180722891,D,0.5714285714285714,0.3125,0.206503796632552,0.0,0.2064917127071823,0.0,0.32,0.0,"FATS AND SAUCES,DRESSINGS AND SAUCES",0.34375,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,0.8,0.6511627906976745,0.6511627906976745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06481481481481481,0.04000000158945667,0.06481481481481481,0.0,0.0,0.020833333333333332,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOISSON AU SOJA,,0.0,0.0,EN:SOYBEANS,0.9230769230769231,0.0,0.0005853658536585366,0.006964285714285714,0.0,0.0,0.0,REMILK,0.8192771084337349,A,0.14285714285714285,0.75,0.03482997689006273,0.0,0.03453038674033149,0.05702702702702703,0.021,0.017241379310344827,"BEVERAGES,PLANT-BASED MILK SUBSTITUTES",0.03125,0.0,0.0,0.0,"EN:SOY-MILK,EN:SOY-PREPARATION,EN:WHEAT-SYRUP,EN:ADDED-SUGAR,EN:DISACCHARIDE,FR:ALGUE-MARINE-NATURELLE-LITHOTHAMNIUM-CALCAREUM,EN:SEA-SALT,EN:SALT,EN:WATER,EN:SOYA-BEAN,EN:LEGUME,EN:SOYA",0.3277439024390244,"TONYU* 95% (EAU, GRAINES DE SOJA DÉPELLICULÉES* 7%), SIROP DE BLÉ*, ALGUE MARINE NATURELLE LITHOTHAMNIUM CALCAREUM, SEL MARIN. INGRÉDIENTS AGRICOLES ISSUS DE L’AGRICULTURE BIOLOGIQUE.",0.8971631205673759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03854166666666667,0.0,0.008333333333333333,0.0,0.0,0.0,0.044444444444444446,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CROQUE SOJA ET BLE,,0.0,0.0,,0.0,0.0,0.0,0.06785714285714285,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.3370749422251568,0.0,0.33701657458563533,0.0,0.22,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.06666666666666667,0.07666666666666666,0.06666666666666667,0.0,0.0,0.061111111111111116,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOUCHÉES DE SOJA ET LÉGUMES,"E14XX - MODIFIED STARCH,E461 - METHYL CELLULOSE",0.2777777777777778,0.0,,0.0,0.0,0.0,0.009285714285714286,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.04489930670188181,0.0,0.044889502762430936,0.0,0.02,0.14137931034482756,"COMPOSITE FOODS,ONE-DISH MEALS",0.25,0.0,0.0,0.20610687022900762,"EN:CARROT,EN:VEGETABLE,EN:ROOT-VEGETABLE,EN:GARDEN-PEAS,EN:LEGUME,EN:PEA,EN:GREEN-PEAS,EN:WATER,FR:BOUCHEES-VEGETALES-FRITES-13-5-LEAU,EN:SOY-PROTEIN,EN:PROTEIN,EN:PLANT-PROTEIN,EN:HYDROLYSED-VEGETABLE-PROTEIN,FR:CAROTTES-0-9-HARICOTS-VERTS,EN:SUNFLOWER-OIL,EN:OIL-AND-FAT,EN:VEGETABLE-OIL-AND-FAT,EN:VEGETABLE-OIL,EN:DILL,EN:HERB,EN:CORN,EN:CEREAL,EN:NATURAL-FLAVOURING,EN:FLAVOURING,FR:OIGNON-ET-OIGNON-GILLE-DESHYDRATES,EN:THICKENER,EN:SALT,EN:BAMBOO-FIBRE,EN:FIBER,EN:VEGETABLE-FIBER,FR:L-DESHYDRATE,EN:SUGAR,EN:ADDED-SUGAR,EN:DISACCHARIDE,FR:IBRE-DE-RIZL,EN:ONION,EN:TOMATO,EN:TOMATO-CONCENTRATE,EN:EXTRA-VIRGIN-OLIVE-OIL,EN:OLIVE-OIL,EN:VIRGIN-OLIVE-OIL,EN:MODIFIED-CORN-STARCH,EN:STARCH,EN:CORN-STARCH,EN:MODIFIED-STARCH,EN:PARSLEY,FR:VANT-LA,EN:E461,FR:FARINE-DE-GRAINES-DE-CAROUBE-ET-FARINE-DE-GRAINES-DE-GUAR,EN:FLOUR,EN:CAROB-SEEDS,EN:CAROB-SEED-FLOUR,EN:E412",0.028963414634146343,"CAROTTES 27% , PETITS POIS 24%, EAU, BOUCHÉES VÉGÉTALES FRITES 13,5% LEAU, PROTÉINE DE SOJA 2,7 %, CAROTTES 0,9 % HARICOTS VERTS 0,9%, HUILE DE TOURNESOL, ANETH, MAIS, ARÔME NATUREL, OIGNON ET OIGNON GILLE DÉSHYDRATÉS, ÉPAISSISSANT MÉTHYLCELLULOSE, SEL, FIBRE DE BAMBOU, L DÉSHYDRATÉ, PLANTES AROMATIQUES, SUCRE, IBRE DE RIZL, OIGNONS, TOMATES, CONCENTRÉ DE TOMATE, SEL, HUILE D'OLIVE VIERGE EXTRA, AMIDON MODIFIÉ DE MAIS, ÉPAISSISSANTS : FARINE DE GRAINES DE CAROUBE ET GOMME GUAR; PERSIL, SUCRE, ARÔMES NATURELS. INFORMATIONS ALLERGÈNES:CONTIENT SOJA. VANT LA",0.1893617021276596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,0.2,0.2325581395348837,0.2325581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.016666666666666666,0.005,0.016666666666666666,0.0,0.0,0.027777777777777776,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOULETTES AU SOJA TOMATE ET BASILIC,"E14XX - MODIFIED STARCH,E461 - METHYL CELLULOSE",0.2777777777777778,0.0,EN:SOYBEANS,0.9230769230769231,0.0,0.0,0.011785714285714285,0.0,0.0,0.0,CXCG,0.21285140562248994,C,0.42857142857142855,0.4921875,0.1249587322548696,0.0,0.12569060773480661,0.2045945945945946,0.096,0.19655172413793104,,0.0,0.0,0.0,0.20865139949109388,"EN:WATER,EN:DEHYDRATED-SOY-PROTEIN,EN:PROTEIN,EN:PLANT-PROTEIN,EN:HYDROLYSED-VEGETABLE-PROTEIN,EN:SOY-PROTEIN,EN:SUNFLOWER-OIL,EN:OIL-AND-FAT,EN:VEGETABLE-OIL-AND-FAT,EN:VEGETABLE-OIL,EN:COLZA-OIL,EN:RAPESEED-OIL,EN:DOUBLE-CONCENTRATED-TOMATO,EN:VEGETABLE,EN:TOMATO,EN:TOMATO-CONCENTRATE,EN:TOMATO-SAUCE,EN:SAUCE,EN:BASIL,EN:HERB,EN:ONION,EN:ROOT-VEGETABLE,EN:SUGAR,EN:ADDED-SUGAR,EN:DISACCHARIDE,EN:THICKENER,EN:MODIFIED-POTATO-STARCH,EN:STARCH,EN:MODIFIED-STARCH,EN:POTATO-STARCH,EN:SALT,EN:E461",0.5564024390243902,"EAU, PROTÉINES DE SOJA DÉSHYDRATÉES 17%, HUILES VÉGÉTALES DE TOURNESOL ET DE COLZA, PURÉE DE TOMATE DOUBLE CONCENTRÉ 9%, TOMATES 8%, SAUCE TOMATE 8% (TOMATE, HUILE VÉGÉTALE DE TOURNESOL, OIGNONS, SUCRE, SEL, BASILIC), BASILIC 4%, OIGNONS, SUCRE, ÉPAISSISSANT : MÉTHYLCELLULOSE, AMIDON MODIFIÉ DE POMME DE TERRE, SEL, PLANTES AROMATIQUES. TRACES ÉVENTUELLES DE CÉLERI, GLUTEN, LAIT, MOLLUSQUES, OEUF ET POISSONS.",0.2971631205673759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,0.2,0.20930232558139533,0.20930232558139533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14583333333333331,0.01685185185185185,0.016666666666666666,0.01685185185185185,0.0,0.0,0.056944444444444436,"CELERY,EGGS,FISH,GLUTEN,MILK,MOLLUSCS",0.09890109890109891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOISSON SOJA VANILLE,,0.0,0.0,,0.0,0.0,0.0005853658536585366,0.010357142857142856,0.0,0.0,0.0,KILIWEB,0.4698795180722891,B,0.2857142857142857,0.6640625,0.0366457576758006,0.0,0.03660220994475138,0.0,0.018000000000000002,0.017241379310344827,"BEVERAGES,PLANT-BASED MILK SUBSTITUTES",0.03125,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,0.4,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.001851851851851852,0.005,0.0018518518518518517,0.0,0.0,0.07638888888888888,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEAKS DE SOJA LE GAULOIS VÉGÉTAL,E461 - METHYL CELLULOSE,0.954248366013072,0.0,"EN:EGGS,EN:SOYBEANS",0.37362637362637363,0.0,0.0,0.007321428571428571,0.0,0.0,0.0,BRVOISIN,0.14859437751004015,UNKNOWN,1.0,0.046875,0.13222185539782108,0.0,0.13259668508287292,0.2164864864864865,0.11,0.15172413793103448,,0.0,0.0,0.0,0.10687022900763359,"FR:INGREDIENTS,EN:WATER,EN:COLZA-OIL,EN:OIL-AND-FAT,EN:VEGETABLE-OIL-AND-FAT,EN:RAPESEED-OIL,EN:ONION,EN:VEGETABLE,EN:ROOT-VEGETABLE,EN:REHYDRATED-WHEAT-PROTEIN,EN:PROTEIN,EN:PLANT-PROTEIN,EN:WHEAT-PROTEIN,EN:POWDERED-EGG-WHITE,EN:EGG,EN:EGG-WHITE,EN:NATURAL-FLAVOURING,EN:FLAVOURING,EN:SOY-FIBER,EN:FIBER,EN:VEGETABLE-FIBER,EN:SALT,EN:MALT-EXTRACT,EN:CEREAL,EN:MALT,EN:GELLING-AGENT,FR:A-LA-MISE-EN-OEUVRE,EN:REHYDRATED-SOY-PROTEIN,EN:HYDROLYSED-VEGETABLE-PROTEIN,EN:SOY-PROTEIN,EN:DEHYDRATED-SOY-PROTEIN,EN:BARLEY,EN:E461,EN:SUNFLOWER-OIL,EN:VEGETABLE-OIL",0.9153963414634146,"INGRÉDIENTS (À LA MISE EN ŒUVRE): PROTÉINES DE SOJA RÉHYDRATÉES : 49% (DONT EAU, HUILE DE COLZA), EAU, OIGNONS, PROTÉINES DE BLÉ RÉHYDRATÉES : 7% (DONT EAU), EAU, BLANC D'OEUF EN POUDRE, ARÔMES NATURELS, FIBRES DE SOJA, SEL, EXTRAIT DE MALT (ORGE), GÉLIFIANT : MÉTHYLCELLULOSE. HUILE DE TOURNESOL. PEUT CONTENIR DES TRACES DE LAIT, DE CÉLERI ET DE MOUTARDE",0.4702127659574468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,0.2,0.2325581395348837,0.2325581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17708333333333331,0.020370370370370372,0.016666666666666666,0.02037037037037037,0.0,0.0,0.024999999999999998,"CELERY,MILK,MUSTARD",0.39010989010989017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAUCE DE SOJA,,0.0,0.0,,0.0,0.0,0.0,0.004821428571428572,0.0,0.0,0.0,OPENFOODFACTS-CONTRIBUTORS,0.6907630522088353,A,0.14285714285714285,0.6875,0.022779795311984156,0.0,0.022790055248618782,0.0,0.003,0.0,"FATS AND SAUCES,DRESSINGS AND SAUCES",0.34375,0.0,0.0,0.0,"EN:WATER,EN:SALT,EN:SOYA,EN:WHEAT,EN:CEREAL,FR:ALCOOL-DE-CANNE-A-SUCRE",0.5907012195121951,"EAU - SEL - SOJA • BLÉ, ALCOOL DE CANNE À SUCRE. LES INFORMATIONS EN GRAS SONT DESTINÉES AUX PERSONNES ALLERGIQUES OU INTOLÉRANTES.",0.224822695035461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.6000000000000001,0.4883720930232558,0.4883720930232558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049999999999999996,0.21851851851851853,0.0033333333333333335,0.2185185185185185,0.0,0.0,0.015277777777777779,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"STEAK DE SOJA, CURRY, TOMATE, OIGNON",E461 - METHYL CELLULOSE,0.954248366013072,0.0,"EN:MUSTARD,EN:SOYBEANS",0.7912087912087913,0.0,0.0,0.0175,0.0,0.0,0.0,PHOENIX,0.7590361445783131,B,0.2857142857142857,0.6640625,0.12776493892373722,0.0,0.1277624309392265,0.0,0.073,0.20344827586206898,,0.0,0.0,0.0,0.1984732824427481,"FR:FARINE-PROTEIQUE-DE-SOJA-REHYDRATEE,EN:TOMATO,EN:VEGETABLE,EN:ONION,EN:ROOT-VEGETABLE,EN:SUNFLOWER-OIL,EN:OIL-AND-FAT,EN:VEGETABLE-OIL-AND-FAT,EN:VEGETABLE-OIL,EN:CARROT,EN:SOY-FIBER,EN:FIBER,EN:VEGETABLE-FIBER,EN:CURRY,EN:CONDIMENT,EN:SPICE,EN:SUGAR,EN:ADDED-SUGAR,EN:DISACCHARIDE,EN:SALT,EN:GELLING-AGENT,EN:CONCENTRATED-LEMON-JUICE,EN:FRUIT,EN:FRUIT-JUICE,EN:LEMON-JUICE,FR:ISSUES-DE-GRAINES-DE-SOJA-CULTIVEES-EN-FRANCE,EN:TOMATO-CONCENTRATE,EN:CHOPPED-TOMATOES,EN:MUSTARD,EN:E461,EN:TOMATO-JUICE",0.8971036585365854,"FARINE PROTÉIQUE DE _SOJA*_ RÉHYDRATÉE 66,6 %, TOMATES 17 % [CONCENTRÉ DE TOMATES, TOMATES CONCASSÉES (TOMATES, JUS DE TOMATES)], OIGNONS 6 %, HUILE DE TOURNESOL, CAROTTES 3 %, FIBRES DE _SOJA*_, CURRY 1,6 % (_MOUTARDE_), SUCRE, SEL, GÉLIFIANT : MÉTHYLCELLULOSE, JUS CONCENTRÉ DE CITRON. *ISSUES DE GRAINES DE SOJA CULTIVÉES EN FRANCE, SANS OGM.",0.3893617021276596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,0.2,0.2558139534883721,0.2558139534883721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17708333333333331,0.020370370370370372,0.02,0.02037037037037037,0.0,0.0,0.09305555555555556,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 BURGERS DE SOJA PROVENZAL,E461 - METHYL CELLULOSE,0.954248366013072,0.0,EN:SOYBEANS,0.9230769230769231,0.0,0.0,0.007142857142857143,0.0,0.0,0.0,JAVICHU,0.41365461847389556,B,0.2857142857142857,0.53125,0.11224826675470453,0.0,0.0,0.1837837837837838,0.07,0.27586206896551724,,0.0,0.0,0.0,0.02798982188295168,"EN:SOY-MILK,EN:SOY-PREPARATION,ES:HARINA-PROTEICA-DE-SOJA,EN:WATER,EN:RED-BELL-PEPPER,EN:VEGETABLE,EN:BELL-PEPPER,EN:TOMATO,EN:SUNFLOWER-OIL,EN:OIL-AND-FAT,EN:VEGETABLE-OIL-AND-FAT,EN:VEGETABLE-OIL,EN:GREEN-BELL-PEPPER,EN:ONION,EN:ROOT-VEGETABLE,EN:PARSLEY,EN:HERB,EN:VEGETABLE-FIBER,EN:FIBER,EN:SALT,EN:SUGAR,EN:ADDED-SUGAR,EN:DISACCHARIDE,EN:GELLING-AGENT,EN:GARLIC,EN:SOYA-BEAN,EN:LEGUME,EN:SOYA,EN:TOMATO-CONCENTRATE,ES:TOMATE-CONCASSE,EN:E461,ES:TOMATE-CONCASSE-PELADO,EN:TOMATO-JUICE",0.3323170731707317,"BEBIDA DE _SOJA_ 26% (AGUA, HABAS DE _SOJA_ 10%), HARINA PROTEICA DE _SOJA_ 21%, AGUA, PIMIENTOS ROJOS, TOMATES [CONCENTRADO DE TOMATE, TOMATE CONCASSÉ (TOMATE CONCASSÉ PELADO, ZUMO DE TOMATE), TOMATE TRITURADO], ACEITE DE GIRASOL, PIMIENTOS VERDES, CEBOLLAS, ZUMO CONCENTRADO DE PIMIENTOS ROJOS, PEREJIL, FIBRAS VEGETALES, SAL, AZÚCAR, GELIFICANTE: METILCELULOSA, AJO.",0.15177304964539007,0.0,0.0,0.0,0.0,0.0,0.0,0.20164609053497945,A,0.2,0.2558139534883721,0.2558139534883721,0.0,0.0,0.0,0.0,0.0,0.02142857142857143,0.0,0.17708333333333331,0.027777777777777776,0.0125,0.027777777777777776,0.0,0.0,0.043055555555555555,GLUTEN,0.7087912087912088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
