PRODUCT_NAME,ADDITIVES_EN,ADDITIVES_EN_encoded,ALLERGENS,ALLERGENS_encoded,CALCIUM_100G,CARBOHYDRATES_100G,CARBON_FOOTPRINT_100G,CHOLESTEROL_100G,CREATOR,CREATOR_encoded,ECOSCORE_GRADE,ECOSCORE_GRADE_encoded,ECOSCORE_SCORE,ENERGY_100G,ENERGY_FROM_FAT_100G,ENERGY_KCAL_100G,ENERGY_KJ_100G,FAT_100G,FIBER_100G,FOOD_GROUPS_EN,FOOD_GROUPS_EN_encoded,FRUITS_VEGETABLES_NUTS_100G,FRUITS_VEGETABLES_NUTS_ESTIMATE_100G,FRUITS_VEGETABLES_NUTS_ESTIMATE_FROM_INGREDIENTS_100G,INGREDIENTS_TAGS,INGREDIENTS_TAGS_encoded,INGREDIENTS_TEXT,INGREDIENTS_TEXT_encoded,INSOLUBLE_FIBER_100G,IRON_100G,LACTOSE_100G,MAGNESIUM_100G,MONOUNSATURATED_FAT_100G,NUTRISCORE_GRADE,NUTRISCORE_GRADE_encoded,NUTRISCORE_SCORE,NUTRITION_SCORE_FR_100G,OMEGA_3_FAT_100G,PHOSPHORUS_100G,PHYLLOQUINONE_100G,POLYUNSATURATED_FAT_100G,POTASSIUM_100G,PROTEINS_100G,SALT_100G,SATURATED_FAT_100G,SODIUM_100G,SUGARS_100G,TRACES_EN,TRACES_EN_encoded,TRANS_FAT_100G,VITAMIN_A_100G,VITAMIN_B12_100G,VITAMIN_B2_100G,VITAMIN_B6_100G,VITAMIN_C_100G,VITAMIN_D_100G,VITAMIN_K_100G
BAKED TOFU ROYAL THAI,E516 - CALCIUM SULPHATE,0.9545454545454546,,0.0,0.00045853658536585366,0.23851351351351352,0.0,0.0,USDA-NDB-IMPORT,0.9333333333333335,UNKNOWN,1.0,0.0,0.19434908898864536,0.0,0.194475138121547,0.0,0.07636363636363637,0.17500000000000002,"FISH‚ MEAT‚ EGGS,MEAT,MEAT OTHER THAN POULTRY",0.75,0.0,0.0,0.0,"EN:TOFU,EN:FILTERED-WATER,EN:WATER,EN:SOY-SAUCE,EN:SAUCE,EN:BROWN-RICE-SYRUP,EN:ADDED-SUGAR,EN:DISACCHARIDE,EN:RICE-SYRUP,EN:LEMON-JUICE,EN:FRUIT,EN:FRUIT-JUICE,EN:GARLIC,EN:VEGETABLE,EN:ROOT-VEGETABLE,EN:RICE-WINE,EN:ALCOHOL,EN:CANE-SUGAR,EN:SUGAR,EN:SPICE,EN:CONDIMENT,EN:CANOLA-OIL-AND-SUNFLOWER-OIL,EN:SESAME-OIL,EN:OIL-AND-FAT,EN:VEGETABLE-OIL-AND-FAT,EN:VEGETABLE-OIL,EN:JALAPENO-PEPPER,EN:CHILI-PEPPER,EN:CAYENNE-PEPPER,EN:LEMONGRASS,EN:HERB,EN:ONION,EN:SEA-SALT,EN:SALT,EN:SPROUTED-SOYBEANS,EN:LEGUME,EN:SOYA,EN:SOYA-BEAN,EN:NIGARI,EN:E511,EN:E516,EN:WHOLE-WHEAT,EN:CEREAL,EN:WHEAT,EN:NATURAL-FIRMING-AGENT,EN:FIRMING-AGENT,EN:TO-PRESERVE-FRESHNESS",0.411764705882353,"ORGANIC TOFU (FILTERED WATER, SPROUTED ORGANIC SOYBEANS, NIGARI [MAGNESIUM CHLORIDE, A NATURAL FIRMING AGENT], CALCIUM SULFATE), FILTERED WATER, ORGANIC SOY SAUCE (WATER, ORGANIC SOYBEANS, SEA SALT, ORGANIC WHOLE WHEAT, ORGANIC ALCOHOL [TO PRESERVE FRESHNESS]), ORGANIC BROWN RICE SYRUP, ORGANIC LEMON JUICE, ORGANIC GARLIC, ORGANIC RICE WINE, ORGANIC CANE SUGAR, ORGANIC SPICES, ORGANIC CANOLA OIL OR ORGANIC SUNFLOWER OIL, ORGANIC SESAME OIL, ORGANIC JALAPENO, ORGANIC CAYENNE POWDER, ORGANIC LEMONGRASS DRIED, ORGANIC CHILI POWDER, ORGANIC ONION POWDER, SEA SALT.",0.3753086419753086,0.0,0.008833333333333335,0.0,0.0,0.0,A,0.2,0.19444444444444445,0.19444444444444445,0.0,0.0,0.0,0.0,0.0,0.20764705882352938,0.019323333333334004,0.027441860465116277,0.019323333333334004,0.1038235294117647,,0.0,0.0,0.0,0.0,0.0,0.0,0.15441176470588236,0.0,0.0
MISO AND TOFU,,0.0,,0.0,0.0,0.8828828828828784,0.0,0.0,KILIWEB,0.4761904761904762,UNKNOWN,1.0,0.0,0.5009242144177449,0.0,0.5009208103130719,0.0,0.22510822510822082,0.33333333333333504,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.10980392156862706,0.06951111111111428,0.18604651162790697,0.06951111111111427,0.07843137254902058,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOFT TOFU,,0.0,,0.0,0.0,0.02702702702702703,0.0,0.0,KILIWEB,0.4761904761904762,UNKNOWN,1.0,0.0,0.06627937681542118,0.0,0.06629834254143648,0.0,0.03896103896103896,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAD THAI WITH TOFU,,0.0,EN:SOYBEANS,0.9787234042553191,0.00021951219512195122,0.31146388023710814,0.0,0.0,ORG-DATABASE-USDA,0.6952380952380953,UNKNOWN,1.0,0.0,0.15183522577237918,0.0,0.15198504795744752,0.0,0.0434509728190026,0.07500000000000001,,0.0,0.0,0.0,0.0,"EN:COOKED-PAD-THAI-NOODLES,EN:THAI-STYLE-SAUCE,EN:CARROT,EN:VEGETABLE,EN:ROOT-VEGETABLE,EN:TOFU,EN:SPRING-ONION,EN:ONION,EN:ROASTED-PEANUTS,EN:NUT,EN:PEANUT,EN:WATER,EN:NOODLE,EN:DOUGH,EN:SESAME-OIL,EN:OIL-AND-FAT,EN:VEGETABLE-OIL-AND-FAT,EN:VEGETABLE-OIL,EN:LIGHT-BROWN-SUGAR,EN:TAMARI,EN:SAUCE,EN:SOY-SAUCE,EN:PEANUT-PASTE,EN:RICE-VINEGAR,EN:VINEGAR,EN:GARLIC-PUREE,EN:GARLIC,EN:CANOLA-OIL,EN:RAPESEED-OIL,EN:TAMARIND,EN:GINGER,EN:CONDIMENT,EN:SPICE,EN:MODIFIED-STARCH,EN:STARCH,EN:SEA-SALT,EN:SALT,EN:LIME-JUICE,EN:FRUIT,EN:FRUIT-JUICE,EN:CAYENNE-CHILI-PEPPER,EN:SOYA-BEAN,EN:LEGUME,EN:SOYA,EN:E516,EN:E509,EN:RICE,EN:ALCOHOL,EN:PAPRIKA,EN:LIME-JUICE-CONCENTRATE,EN:LIME-OIL,EN:ESSENTIAL-OIL",0.05626598465473146,"COOKED PAD THAI NOODLES (WATER, NOODLES [RICE, MODIFIED FOOD-STARCH], SESAME OIL), THAI STYLE SAUCE (WATER, LIGHT BROWN SUGAR, TAMARI SOY SAUCE [WATER, SOYBEAN, SALT, ALCOHOL], PEANUT BUTTER [DRY ROASTED PEANUTS], ONION, RICE VINEGAR [WATER, RICE], GARLIC PUREE, CANOLA OIL, TAMARIND JUICE CONCENTRATE [TAMARIND], GINGER PUREE [GINGER, WATER], MODIFIED FOOD STARCH, SPICES [INCLUDING PAPRIKA], SEA SALT, LIME JUICE [WATER, LIME JUICE CONCENTRATE, LIME OIL], CAYENNE CHILI PEPPER), CARROTS, TOFU (WATER, SOYBEANS, CALCIUM SULFATE, CALCIUM CHLORIDE), GREEN ONIONS, ROASTED PEANUTS.",0.1111111111111111,0.0,0.0020555555555555557,0.0,0.0,0.0,B,0.4,0.3055555555555556,0.3055555555555556,0.0,0.0,0.0,0.0,0.13702623906705538,0.04810846271594118,0.015377942998760986,0.012967925996369069,0.01537794299876099,0.20774108900065585,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPROUTED TOFUPLUS,,0.0,,0.0,0.001146341463414634,0.0477027027027027,0.0,0.0,USDA-NDB-IMPORT,0.9333333333333335,UNKNOWN,1.0,0.0,0.13044626353313968,0.0,0.13038674033149172,0.0,0.07636363636363637,0.06,"FISH‚ MEAT‚ EGGS,MEAT,MEAT OTHER THAN POULTRY",0.75,0.0,0.0,0.0,"EN:WATER,EN:SOYA-BEAN,EN:LEGUME,EN:SOYA,EN:E516,EN:NIGARI,EN:E511,EN:ERGOCALCIFEROL,EN:VITAMIN-D,EN:SEA-WATER-EXTRACT",0.741687979539642,"WATER, ORGANIC WHOLE SOYBEANS, CALCIUM SULFATE, NIGARI (SEA WATER EXTRACT), VITAMIN D2.",0.9061728395061728,0.0,0.0046944444444444455,0.0,0.0,0.2227848101265823,A,0.2,0.1388888888888889,0.1388888888888889,0.0,0.0,1.0,0.294,0.0,0.1383529411764706,0.0010200000000000354,0.027441860465116277,0.0010200000000000354,0.03470588235294118,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0
"WILDWOOD ORGANIC, SPROUTOFU, BAKED TOFU, ALOHA",,0.0,,0.0,0.00045853658536585366,0.20662162162162162,0.0,0.0,USDA-NDB-IMPORT,0.9333333333333335,UNKNOWN,1.0,0.0,0.19434908898864536,0.0,0.194475138121547,0.0,0.06870129870129871,0.17500000000000002,,0.0,0.0,0.0,0.0,"EN:TOFU,EN:ORANGE-JUICE,EN:FRUIT,EN:CITRUS-FRUIT,EN:FRUIT-JUICE,EN:ORANGE,EN:BROWN-RICE-SYRUP,EN:ADDED-SUGAR,EN:DISACCHARIDE,EN:RICE-SYRUP,EN:CANE-SUGAR,EN:SUGAR,EN:SPICE,EN:CONDIMENT,EN:MOLASSES,EN:OLIVE-OIL,EN:OIL-AND-FAT,EN:VEGETABLE-OIL-AND-FAT,EN:VEGETABLE-OIL,EN:FILTERED-WATER,EN:WATER,EN:SPROUTED-SOYBEANS,EN:LEGUME,EN:SOYA,EN:SOYA-BEAN,EN:NIGARI,EN:E511,EN:CALCIUM-SULFATE0,EN:PINEAPPLE-JUICE-WHOLE-WHEAT,EN:ALCOHOL,EN:NATURAL-FIRMING-AGENT,EN:FIRMING-AGENT,EN:TO-PRESERVE-FRESHNESS",0.45268542199488493,"ORGANIC TOFU (FILTERED WATER, SPROUTED ORGANIC SOYBEANS, NIGARI [MAGNESIUM CHLORIDE, A NATURAL FIRMING AGENT], CALCIUM SULFATE0, FILTERED WATER, ORGANIC PINEAPPLE JUICE ORGANIC WHOLE WHEAT, ORGANIC ALCOHOL [TO PRESERVE FRESHNESS]), ORGANIC ORANGE JUICE CONCENTRATE, ORGANIC BROWN RICE SYRUP, ORGANIC CANE SUGAR, ORGANIC SPICES, ORGANIC MOLASSES, ORGANIC OLIVE OIL.",0.37777777777777777,0.0,0.008833333333333335,0.0,0.0,0.0,,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.013529733333333802,0.027441860465116277,0.013529733333333804,0.06911764705882353,,0.0,0.0,0.0,0.0,0.0,0.0,0.051470588235294115,0.0,0.0
ORGANIC TOFU FIRM,,0.0,,0.0,0.0004878048780487805,0.02702702702702703,0.0,0.0,USDA-NDB-IMPORT,0.9333333333333335,B,0.2,0.6475409836065574,0.08846052284129918,0.0,0.08839779005524863,0.0,0.05194805194805195,0.05,"CEREALS AND POTATOES,LEGUMES",0.3333333333333333,0.0,0.0,0.0,"EN:WATER,EN:SOYA-BEAN,EN:LEGUME,EN:SOYA,EN:LESS-THAN-2-OF-CALCIUM-SULFATE,EN:E511",0.7595907928388748,"WATER, ORGANIC SOYBEANS, LESS THAN 2% OF CALCIUM SULFATE, MAGNESIUM CHLORIDE.",0.8938271604938272,0.0,0.16666666666666669,0.0,0.0,0.00012658227848101267,A,0.2,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0002,0.019436345966958212,0.09411764705882353,0.00028786666666667663,0.011627906976744186,0.0002878666666666767,0.029411764705882353,SOYBEANS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORGANIC EXTRA FIRM TOFU,,0.0,,0.0,0.0008292682926829269,0.0477027027027027,0.0,0.0,USDA-NDB-IMPORT,0.9333333333333335,A,0.0,0.6885245901639344,0.10404013731185635,0.0,0.10400000000000001,0.0,0.06116883116883117,0.059,"CEREALS AND POTATOES,LEGUMES",0.3333333333333333,0.0,0.0,0.0,"EN:WATER,EN:SOYA-BEAN,EN:LEGUME,EN:SOYA,EN:LESS-THAN-2-OF-CALCIUM-SULFATE,EN:E511",0.7595907928388748,"WATER, ORGANIC _SOYBEANS_, LESS THAN 2% OF CALCIUM SULFATE, MAGNESIUM CHLORIDE",0.928395061728395,0.0,0.003333333333333334,0.0,0.0,0.00012658227848101267,A,0.2,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.00025,0.09329446064139943,0.12458823529411764,0.001015466666666702,0.013720930232558139,0.001015466666666702,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"WILDWOOD, ONEDERFUL, ORGANIC TOFU",,0.0,,0.0,0.00011707317073170732,0.015945945945945946,0.0,0.0,USDA-NDB-IMPORT,0.9333333333333335,UNKNOWN,1.0,0.0,0.06522313176656984,0.0,0.06519337016574586,0.0,0.022857142857142857,0.0,"FISH‚ MEAT‚ EGGS,MEAT,MEAT OTHER THAN POULTRY",0.75,0.0,0.0,0.0,"EN:FILTERED-WATER,EN:WATER,EN:SOYA-BEAN,EN:LEGUME,EN:SOYA,EN:NIGARI,EN:E511,EN:SAFE-FLOWER-OIL,EN:ENZYME,EN:SEAWATER-EXTRACT,EN:NATURAL-FIRMING-AGENT,EN:FIRMING-AGENT",0.0895140664961637,"FILTERED WATER, ORGANIC SOYBEANS, NIGARI (SEAWATER EXTRACT, A NATURAL FIRMING AGENT), ORGANIC SAFE FLOWER OIL, ENZYME.",0.1876543209876543,0.0,0.002361111111111111,0.0,0.0,0.0,A,0.2,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.12458823529411764,0.0016433333333333903,0.0,0.0016433333333333905,0.03470588235294118,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"WILDWOOD, SPROUTOFU SUPER FIRM",E516 - CALCIUM SULPHATE,0.9545454545454546,,0.0,0.0003463414634146341,0.0477027027027027,0.0,0.0,USDA-NDB-IMPORT,0.9333333333333335,UNKNOWN,1.0,0.0,0.16899920781621336,0.0,0.169060773480663,0.0,0.10701298701298702,0.06,"FISH‚ MEAT‚ EGGS,MEAT,MEAT OTHER THAN POULTRY",0.75,0.0,0.0,0.0,"EN:FILTERED-WATER,EN:WATER,EN:SPROUTED-SOYBEANS,EN:LEGUME,EN:SOYA,EN:SOYA-BEAN,EN:NIGAR,EN:E516,EN:E511,EN:NATURAL-FIRMING-AGENT,EN:FIRMING-AGENT",0.09974424552429668,"FILTERED WATER, SPROUTED ORGANIC SOYBEANS, NIGAR (MAGNESIUM CHLORIDE, A NATURAL FIRMING AGENT), CALCIUM SULFATE.",0.20246913580246914,0.0,0.008833333333333335,0.0,0.0,0.0,A,0.2,0.1388888888888889,0.1388888888888889,0.0,0.0,0.0,0.0,0.0,0.19376470588235292,0.0010200000000000354,0.027441860465116277,0.0010200000000000354,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOFU BAKED MARINATED BAKED TOFU,E150C - AMMONIA CARAMEL,0.16666666666666669,,0.0,0.0008536585365853659,0.047432432432432434,0.0,0.0,USDA-NDB-IMPORT,0.9333333333333335,B,0.2,0.6311475409836066,0.15473989965672036,0.0,0.1546961325966851,0.0,0.10246753246753247,0.09000000000000001,"FISH‚ MEAT‚ EGGS,MEAT,MEAT OTHER THAN POULTRY",0.75,0.0,0.0,0.0,"EN:WATER,EN:SOYA-BEAN,EN:LEGUME,EN:SOYA,EN:SOY-SAUCE,EN:SAUCE,EN:CANE-SUGAR,EN:ADDED-SUGAR,EN:DISACCHARIDE,EN:SUGAR,EN:NATURAL-FLAVOURING,EN:FLAVOURING,EN:NIGARI,EN:E511,EN:E516,EN:GARLIC-POWDER,EN:VEGETABLE,EN:ROOT-VEGETABLE,EN:GARLIC,EN:SALT,EN:VINEGAR,EN:ONION,EN:E150A,EN:GINGER-POWDER,EN:CONDIMENT,EN:SPICE,EN:GINGER,EN:WHEAT,EN:CEREAL,EN:SEA-WATER-EXTRACT",0.792838874680307,"WATER, ORGANIC WHOLE SOYBEANS, ORGANIC SOY SAUCE (WATER, ORGANIC SOYBEANS, ORGANIC WHEAT, SALT), ORGANIC CANE SUGAR, NATURAL FLAVORS, NIGARI (SEA WATER EXTRACT), CALCIUM SULFATE, ORGANIC GARLIC POWDER, SALT, ORGANIC VINEGAR, ORGANIC ONION POWDER, ORGANIC CARAMEL COLOR, ORGANIC GINGER POWDER.",0.9185185185185185,0.0,0.0070277777777777795,0.0,0.0,0.0,B,0.4,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.16517647058823529,0.023856666666667494,0.040697674418604654,0.023856666666667494,0.051470588235294115,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORGANIC EXTRA FIRM TOFU,,0.0,,0.0,0.0003463414634146341,0.0477027027027027,0.0,0.0,ORG-DATABASE-USDA,0.6952380952380953,UNKNOWN,1.0,0.0,0.10377607604964352,0.0,0.10386740331491713,0.0,0.06116883116883117,0.06,"FISH‚ MEAT‚ EGGS,MEAT,MEAT OTHER THAN POULTRY",0.75,0.0,0.0,0.0,"EN:WATER,EN:SOYA-BEAN,EN:LEGUME,EN:SOYA,EN:NIGARI,EN:E511,EN:E516,EN:SEA-WATER-EXTRACT",0.772378516624041,"WATER, ORGANIC WHOLE SOYBEANS, NIGARI (SEA WATER EXTRACT), CALCIUM SULFATE.",0.9135802469135802,0.0,0.0046944444444444455,0.0,0.0,0.14936708860759493,A,0.2,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.294,0.0,0.12458823529411764,0.0010200000000000354,0.013720930232558139,0.0010200000000000354,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"WILDWOOD, SPROUTOFU, ORGANIC BAKED TOFU, SAVORY",E516 - CALCIUM SULPHATE,0.9545454545454546,,0.0,0.001146341463414634,0.0477027027027027,0.0,0.0,USDA-NDB-IMPORT,0.9333333333333335,UNKNOWN,1.0,0.0,0.19434908898864536,0.0,0.194475138121547,0.0,0.13753246753246753,0.06,"FISH‚ MEAT‚ EGGS,MEAT,MEAT OTHER THAN POULTRY",0.75,0.0,0.0,0.0,"EN:TOFU,EN:FILTERED-WATER,EN:WATER,EN:SOY-SAUCE,EN:SAUCE,EN:CIDER-VINEGAR,EN:VINEGAR,EN:STONE-GROUND-MUSTARD,EN:APPLE-JUICE,EN:FRUIT,EN:APPLE,EN:FRUIT-JUICE,EN:SESAME-OIL,EN:OIL-AND-FAT,EN:VEGETABLE-OIL-AND-FAT,EN:VEGETABLE-OIL,EN:ONION,EN:VEGETABLE,EN:ROOT-VEGETABLE,EN:GARLIC-POWDER,EN:GARLIC,EN:SPROUTED-SOYBEANS,EN:LEGUME,EN:SOYA,EN:SOYA-BEAN,EN:NIGARI,EN:E511,EN:E516,EN:SEA-SALT,EN:SALT,EN:WHOLE-WHEAT,EN:CEREAL,EN:WHEAT,EN:ALCOHOL,EN:MUSTARD-SEED,EN:CONDIMENT,EN:SPICE,EN:MUSTARD,EN:NATURAL-FIRMING-AGENT,EN:FIRMING-AGENT,EN:TO-PRESERVE-FRESHNESS",0.4143222506393862,"ORGANIC TOFU (FILTERED WATER, SPROUTED ORGANIC SOYBEANS, NIGARI [MAGNESIUM CHLORIDE, A NATURAL FIRMING AGENT], CALCIUM SULFATE), FILTERED WATER, ORGANIC SOY SAUCE (WATER, ORGANIC SOYBEANS, SEA SALT, ORGANIC WHOLE WHEAT, ORGANIC ALCOHOL [TO PRESERVE FRESHNESS]), ORGANIC APPLE CIDER VINEGAR, ORGANIC STONE-GROUND MUSTARD (ORGANIC APPLE CIDER VINEGAR, ORGANIC MUSTARD SEEDS, SALT, ORGANIC SPICES), ORGANIC APPLE JUICE, ORGANIC TOASTED SESAME OIL, ORGANIC ONION POWDER, ORGANIC GARLIC POWDER.",0.3728395061728395,0.0,0.008833333333333335,0.0,0.0,0.0,B,0.4,0.3055555555555556,0.3055555555555556,0.0,0.0,0.0,0.0,0.0,0.19376470588235292,0.0260100000000009,0.04093023255813953,0.026010000000000904,0.03470588235294118,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WILDWOOD SPROUTOFU SILKEN WATER PACK (14OZ),,0.0,,0.0,0.0,0.02702702702702703,0.0,0.0,KILIWEB,0.4761904761904762,UNKNOWN,1.0,0.0,0.06627937681542118,0.0,0.06629834254143648,0.0,0.03896103896103896,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.07058823529411765,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MARINATED BAKED TOFU,,0.0,,0.0,0.0008536585365853659,0.047432432432432434,0.0,0.0,USDA-NDB-IMPORT,0.9333333333333335,UNKNOWN,1.0,0.0,0.17454449432268285,0.0,0.17458563535911603,0.0,0.1138961038961039,0.09000000000000001,"FISH‚ MEAT‚ EGGS,MEAT,MEAT OTHER THAN POULTRY",0.75,0.0,0.0,0.0,"EN:WATER,EN:SOYA-BEAN,EN:LEGUME,EN:SOYA,EN:SOY-SAUCE,EN:SAUCE,EN:CANE-SUGAR,EN:ADDED-SUGAR,EN:DISACCHARIDE,EN:SUGAR,EN:NATURAL-FLAVOURING,EN:FLAVOURING,EN:NIGARI,EN:E511,EN:SESAME-OIL,EN:OIL-AND-FAT,EN:VEGETABLE-OIL-AND-FAT,EN:VEGETABLE-OIL,EN:E516,EN:GINGER-POWDER,EN:CONDIMENT,EN:SPICE,EN:GINGER,EN:VINEGAR,EN:GARLIC-POWDER,EN:VEGETABLE,EN:ROOT-VEGETABLE,EN:GARLIC,EN:ONION,EN:WHEAT,EN:CEREAL,EN:SALT,EN:SEA-WATER-EXTRACT",0.7953964194373402,"WATER, ORGANIC WHOLE SOYBEANS, ORGANIC SOY SAUCE (WATER, ORGANIC SOYBEANS, ORGANIC WHEAT, SALT), ORGANIC CANE SUGAR, NATURAL FLAVORS, NIGARI (SEA WATER EXTRACT), ORGANIC TOASTED SESAME OIL, CALCIUM SULFATE, ORGANIC GINGER POWDER, ORGANIC VINEGAR, ORGANIC GARLIC POWDER, ORGANIC ONION POWDER, ORGANIC SPICES.",0.9209876543209876,0.0,0.0070277777777777795,0.0,0.0,0.0,A,0.2,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.16517647058823529,0.01989000000000069,0.040697674418604654,0.01989000000000069,0.051470588235294115,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOFU UNTABLE,E415 - XANTHAN GUM,0.8030303030303031,,0.0,0.0,0.03918918918918919,0.0,0.0,PALOMARIERA,0.7333333333333334,B,0.2,0.6475409836065574,0.16028518616318985,0.0,0.16243093922651936,0.26299826689774697,0.16363636363636364,0.0,"CEREALS AND POTATOES,LEGUMES",0.3333333333333333,0.0,0.0,0.0,"EN:TOFU,EN:SUNFLOWER-OIL,EN:OIL-AND-FAT,EN:VEGETABLE-OIL-AND-FAT,EN:VEGETABLE-OIL,EN:SOY-PROTEIN,EN:PROTEIN,EN:PLANT-PROTEIN,EN:HYDROLYSED-VEGETABLE-PROTEIN,EN:SALT,ES:A,EN:SPICE,EN:CONDIMENT,EN:PARSLEY,EN:HERB,ES:OREGANO-Y-PIMIENTA-NEGR-ESTABILIZANTE,EN:SELECTED-FERMENTS,EN:FERMENT,ES:DE-PRODUCCION-CONTROLADA,ES:MANTENER-ENTRE-2-C-Y-8-C,EN:WATER,ES:HABAS-DE-SOJA-Y-GELIFICAR,EN:E415,EN:E511",0.5370843989769821,"TOFU (84%) [AGUA, HABAS DE SOJA' Y GELIFICAR (CLORURO MAGNÉSICO)], ACEITE DE GIRASOL', PROTEÍNA DE SOJA¹, SAL, A (0,8%), ESPECIAS (0,3%) (PEREJIL¹, ORÉGANO¹ Y PIMIENTA NEGR ESTABILIZANTE (GOMA XANTANA) Y FERMENTOS SELECCIONADOS. PUE CONTENER TRAZAS DE FRUTOS DE CÁSCARA. ¹DE PRODUCCIÓN ECOLÓGICA CONTROLADA. MANTENER ENTRE 2°C Y 8°C.",0.6074074074074074,0.0,0.0,0.0,0.0,0.0,B,0.4,0.3055555555555556,0.3055555555555556,0.0,0.0,0.0,0.0,0.0,0.06352941176470589,0.019720000000000685,0.03488372093023256,0.019720000000000685,0.03823529411764706,NUTS,0.9518072289156627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOFT TOFU,,0.0,,0.0,0.0,0.015945945945945946,0.0,0.0,CHUHO,0.17142857142857143,B,0.2,0.6311475409836066,0.07789807235278584,0.0,0.0780110497237569,0.0,0.04584415584415585,0.0,"CEREALS AND POTATOES,LEGUMES",0.3333333333333333,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.09694117647058824,0.0019992000000000694,0.0,0.0020003333333334025,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GARLIC & HERB TOSS'ABLES SEASONED BAKED TOFU CUBES,E150C - AMMONIA CARAMEL,0.16666666666666669,,0.0,0.0003463414634146341,0.07945945945945947,0.0,0.0,ORG-DATABASE-USDA,0.6952380952380953,UNKNOWN,1.0,0.0,0.19434908898864536,0.0,0.194475138121547,0.0,0.12220779220779222,0.06,"FISH‚ MEAT‚ EGGS,MEAT,MEAT OTHER THAN POULTRY",0.75,0.0,0.0,0.0,"EN:TOFU,EN:WATER,EN:RICE-VINEGAR,EN:VINEGAR,EN:SUGAR,EN:ADDED-SUGAR,EN:DISACCHARIDE,EN:GARLIC-POWDER,EN:VEGETABLE,EN:ROOT-VEGETABLE,EN:GARLIC,EN:CANOLA-OIL,EN:OIL-AND-FAT,EN:VEGETABLE-OIL-AND-FAT,EN:RAPESEED-OIL,EN:SALT,EN:ONION,EN:OREGANO,EN:HERB,EN:NATURAL-FLAVOURING,EN:FLAVOURING,EN:BASIL,EN:BLACK-PEPPER,EN:SEED,EN:PEPPER,EN:E150A,EN:SOYA-BEAN,EN:LEGUME,EN:SOYA,EN:E511,EN:E516",0.5703324808184144,"ORGANIC TOFU (WATER, ORGANIC SOYBEANS, MAGNESIUM CHLORIDE, CALCIUM SULFATE), WATER, ORGANIC RICE VINEGAR, ORGANIC SUGAR, ORGANIC GARLIC POWDER, ORGANIC CANOLA OIL, SALT, ORGANIC ONION POWDER, ORGANIC OREGANO, NATURAL FLAVOR, ORGANIC BASIL, ORGANIC BLACK PEPPER, ORGANIC CARAMEL COLOR.",0.39753086419753086,0.0,0.0085,0.0,0.0,0.0,B,0.4,0.25,0.25,0.0,0.0,0.0,0.0,0.13702623906705538,0.19376470588235292,0.015356666666667199,0.027441860465116277,0.0153566666666672,0.03470588235294118,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
